!# time[s]	real	imag	abs
0.469738	0.134872	-0.018158	0.136089
0.469969	0.0266266	0.0182342	0.0322717
0.4702	0.0203552	-0.124039	0.125698
0.470431	0.147507	0.0692139	0.162938
0.470662	0.0952606	-0.00372316	0.0953334
0.470893	0.0839691	-0.0450592	0.0952951
0.471124	0.0574493	-0.00543214	0.0577056
0.471355	0.097168	0.1633	0.190022
0.471586	0.216644	-0.108688	0.24238
0.471817	-0.0203552	0.0769043	0.0795526
0.472048	0.17923	0.0904083	0.200741
0.472279	0.037262	-0.0714569	0.0805888
0.47251	0.0610962	0.0950165	0.112964
0.472741	-0.0914765	0.01091	0.0921248
0.472972	0.13681	0.145782	0.199924
0.473203	0.00926209	-0.162216	0.16248
0.473434	0.0135345	0.0569153	0.0585024
0.473665	0.0985413	-0.0579224	0.114304
0.473896	0.0852509	-0.11795	0.145534
0.474127	0.0475616	-0.0441437	0.0648905
0.474358	0.0904846	-0.0307007	0.095551
0.474589	0.102478	-0.204575	0.228807
0.47482	0.124634	0.104675	0.162759
0.475051	0.185791	-0.0684052	0.197984
0.475282	0.0604859	0.0397644	0.0723861
0.475513	0.118683	-0.146637	0.188648
0.475744	0.104233	0.0503387	0.115752
0.475975	0.0336609	-0.0760956	0.0832081
0.476206	-0.0108185	-0.00939941	0.0143314
0.476437	0.115097	-0.0621796	0.130819
0.476668	0.12854	0.020752	0.130204
0.476899	0.0172882	0.0272217	0.0322475
0.47713	0.136566	-0.141266	0.196485
0.477361	0.172943	0.0738373	0.188046
0.477592	0.100632	-0.0634003	0.118938
0.477823	0.128464	-0.100586	0.163158
0.478054	0.00012207	0.136093	0.136093
0.478285	0.0661469	-0.0896912	0.111445
0.478516	0.0597839	-0.0853424	0.104199
0.478747	0.11055	0.0948639	0.145672
0.478978	0.0546112	0.0590668	0.0804442
0.479209	-0.0327911	-0.0412293	0.0526793
0.47944	0.0430145	0.117844	0.125449
0.479671	0.169937	-0.0668335	0.182607
0.479902	0.0526734	-0.140121	0.149695
0.480133	0.0259094	-0.170593	0.17255
0.480364	0.0660095	0.0699921	0.0962089
0.480595	0.0195313	-0.0617218	0.0647383
0.480826	0.164383	0.133408	0.211706
0.481057	0.08461	0.0950012	0.127217
0.481288	0.00793457	-0.0431061	0.0438303
0.481519	0.0601807	0.0576324	0.0833259
0.48175	0.0733643	-0.00701906	0.0736993
0.481981	0.0695954	-0.0210571	0.0727112
0.482212	-0.0183716	0.0405273	0.044497
0.482443	-0.0777435	0.0260315	0.081986
0.482674	0.138641	0.00160218	0.138651
0.482905	-0.00785828	-0.0396423	0.0404137
0.483136	0.100433	0.013977	0.101401
0.483367	0.0380859	-0.129211	0.134708
0.483598	0.148102	-0.0168152	0.149053
0.483829	0.0765076	-0.123383	0.145178
0.48406	0.141113	0.0757294	0.16015
0.484291	0.0283661	-0.0219574	0.0358715
0.484522	0.0562439	0.00524903	0.0564883
0.484753	0.00900268	-0.0427551	0.0436927
0.484984	0.0420685	0.0347138	0.0545417
0.485215	0.0824738	-0.0517731	0.0973775
0.485446	-0.0239258	0.0497284	0.0551848
0.485677	0.175964	-0.0442352	0.181439
0.485908	0.0633087	0.0615845	0.0883213
0.486139	0.0484924	0.0295258	0.056774
0.48637	-0.129852	-0.0508576	0.139457
0.486601	0.14212	-0.0424194	0.148316
0.486832	0.0534363	-0.229309	0.235453
0.487063	0.111374	0.0247345	0.114087
0.487294	0.110245	-0.0228577	0.112589
0.487525	0.0135498	0.0197296	0.0239344
0.487756	0.14653	0.0411224	0.152191
0.487987	0.108383	-0.112366	0.156118
0.488218	0.155624	-0.168427	0.229317
0.488449	0.0941467	0.0313263	0.0992217
0.48868	0.0918579	0.0679016	0.11423
0.488911	0.141113	0.0746002	0.159619
0.489142	0.0405579	0.0493927	0.0639107
0.489373	0.0987091	-0.0598145	0.115418
0.489604	0.178192	0.0936432	0.2013
0.489835	0.139603	-0.039093	0.144973
0.490066	0.0127258	0.126007	0.126648
0.490297	0.115845	-0.184555	0.2179
0.490528	0.0429535	-0.033783	0.054647
0.490759	0.0410614	0.0337372	0.0531435
0.49099	-0.0317993	0.00100708	0.0318153
0.491221	0.0527039	-0.0501862	0.072776
0.491452	0.125046	0.0877991	0.152791
0.491683	0.110107	-0.129959	0.170332
0.491914	0.15155	0.0936279	0.17814
0.492145	0.0206299	-0.0574341	0.0610268
0.492376	0.0740204	-0.234436	0.245844
0.492607	0.155731	0.0581512	0.166234
0.492838	0.183258	-0.041687	0.18794
0.493069	0.0128326	0.0429688	0.0448441
0.4933	0.104279	-0.14917	0.182005
0.493531	0.0929566	0.0603943	0.110853
0.493762	0.0517273	-0.0241242	0.0570762
0.493993	-0.0513306	-0.0527039	0.0735699
0.494224	0.173706	-0.0255432	0.175574
0.494455	-0.0306702	-0.142548	0.14581
0.494686	0.0269775	-0.0517883	0.0583937
0.494917	0.0727387	-0.0537567	0.0904472
0.495148	-0.0103302	0.0204926	0.022949
0.495379	0.187225	-0.140869	0.234302
0.49561	0.0924835	0.0946198	0.132311
0.495841	0.0776367	-0.0467224	0.0906115
0.496072	0.059082	0.0513306	0.0782657
0.496303	0.0128784	0.0245361	0.0277106
0.496534	0.110413	-0.00813294	0.110712
0.496765	0.0529022	0.0618439	0.0813837
0.496996	0.126022	0.173462	0.214408
0.497227	0.109528	0.0751496	0.13283
0.497458	0.0890198	-0.0330963	0.0949731
0.497689	0.0633087	-0.0825348	0.104019
0.49792	0.148972	-0.153061	0.213589
0.498151	0.0584412	-0.0555115	0.0806033
0.498382	0.10939	0.0291138	0.113198
0.498613	-0.00463867	0.0430603	0.0433094
0.498844	0.0658112	-0.084671	0.107239
0.499075	0.153152	0.114059	0.190959
0.499306	0.0296021	0.100754	0.105012
0.499537	-0.0588532	0.158691	0.169253
0.499768	0.184372	0.0238342	0.185906
0.499999	0.0335999	-0.0695343	0.0772268
0.50023	0.0358124	-0.0349884	0.0500671
0.500461	0.105637	-0.191086	0.218341
0.500692	0.0375061	-0.071991	0.0811752
0.500923	0.122406	0.0699158	0.140966
0.501154	0.0256958	0.112106	0.115014
0.501386	0.170105	-0.0605621	0.180564
0.501616	-0.0521393	0.013443	0.0538444
0.501848	0.0763397	0.078125	0.10923
0.502078	-0.00207519	0.0453186	0.0453661
0.50231	0.00616455	-0.00981141	0.0115873
0.50254	-0.0200501	0.0237274	0.0310644
0.502771	0.079483	-0.0569	0.0977505
0.503002	0.0969849	0.0131531	0.0978727
0.503233	0.00736999	0.0235291	0.0246563
0.503464	0.191177	0.00938416	0.191408
0.503695	0.174377	0.0264893	0.176378
0.503926	0.0806427	0.0223389	0.0836796
0.504157	0.108551	0.0281219	0.112135
0.504389	0.221481	0.0198364	0.222368
0.504619	0.222549	0.0847626	0.238145
0.504851	0.0890198	-0.0225678	0.0918359
0.505081	0.170792	-0.055008	0.179431
0.505313	0.08461	0.0851135	0.120013
0.505543	0.0448914	-0.039444	0.0597584
0.505774	0.00975036	0.10463	0.105083
0.506005	0.079361	0.116135	0.140661
0.506236	0.0755768	0.0351563	0.0833535
0.506467	0.16626	-0.0696411	0.180256
0.506698	0.0373688	0.00166321	0.0374058
0.506929	0.175552	0.092865	0.198601
0.50716	0.153519	-0.0770111	0.171752
0.507391	0.046936	-0.134506	0.14246
0.507622	-0.0611115	0.0981293	0.115603
0.507854	0.0257568	-0.0882874	0.0919678
0.508084	0.163971	-0.0200958	0.165198
0.508316	0.121414	0.112381	0.165442
0.508546	0.085434	0.04422	0.0961996
0.508777	-0.0189514	0.0510864	0.0544883
0.509008	0.0548248	-0.00195312	0.0548596
0.509239	-0.0318451	0.114761	0.119098
0.50947	0.170288	0.0241241	0.171988
0.509701	0.0658722	-0.0525513	0.0842661
0.509932	0.055603	0.0623474	0.0835398
0.510163	-0.058136	-0.0309754	0.0658731
0.510394	0.211044	-0.0941315	0.231085
0.510625	0.100296	-0.00852966	0.100658
0.510857	0.195541	0.0112457	0.195865
0.511087	0.153076	0.0369873	0.157481
0.511319	-0.0288544	-0.00885011	0.0301811
0.511549	0.0649567	0.0192108	0.0677379
0.511781	0.00964356	0.103821	0.104268
0.512011	0.125992	-0.0817413	0.150185
0.512242	-0.0839844	-0.000106816	0.0839844
0.512473	-0.0186615	0.0711365	0.0735435
0.512704	0.144714	0.0420075	0.150688
0.512935	0.0552521	-0.078476	0.0959754
0.513166	0.0500641	-0.177841	0.184754
0.513397	0.202118	0.0914917	0.221861
0.513628	0.17894	0.103119	0.206526
0.51386	0.130463	-0.161865	0.207896
0.51409	0.085846	-0.0480347	0.098371
0.514322	0.061203	0.148773	0.16087
0.514552	0.193024	-0.113159	0.223748
0.514784	-0.0335388	0.137985	0.142003
0.515014	0.15712	0.059372	0.167963
0.515245	0.023468	0.037796	0.0444892
0.515476	0.111816	0.097168	0.148137
0.515707	0.0582733	0.0910492	0.108101
0.515938	-0.139526	0.0959778	0.16935
0.516169	0.0692597	0.0121155	0.0703113
0.5164	0.00370788	0.0297394	0.0299696
0.516631	-0.0425415	-0.128922	0.135759
0.516863	0.13327	0.161881	0.209681
0.517093	0.12468	0.039566	0.130807
0.517325	-0.0524139	-0.0666657	0.0848029
0.517555	0.22908	0.0630951	0.23761
0.517787	0.0530853	-0.0463715	0.0704866
0.518017	0.050354	0.0244904	0.0559938
0.518248	0.105347	0.0356293	0.111209
0.518479	0.0780792	-0.0175171	0.0800201
0.51871	0.0372315	-0.0840454	0.0919229
0.518941	0.000152594	0.185959	0.185959
0.519172	0.182861	-0.140884	0.230839
0.519403	0.111496	0.107483	0.154867
0.519634	0.0795593	-0.169815	0.187528
0.519865	0.0420227	0.0091095	0.0429987
0.520096	0.118164	0.0656281	0.135166
0.520328	0.107391	-0.130432	0.168954
0.520558	0.0701447	0.115265	0.134931
0.52079	-0.088974	0.116013	0.146203
0.52102	0.169968	0.0993042	0.196851
0.521251	0.068573	-0.178375	0.191102
0.521482	0.150467	0.0202332	0.151821
0.521713	0.125122	0.0140076	0.125904
0.521944	0.00953675	-0.0795136	0.0800834
0.522175	0.185425	0.0355377	0.1888
0.522406	-0.0340119	0.0436401	0.0553287
0.522637	-0.00450134	0.0199127	0.0204152
0.522868	-0.00738526	-0.0260162	0.0270442
0.523099	0.0273895	-0.102219	0.105825
0.523331	0.0844116	-0.182083	0.200698
0.523561	0.0178375	0.213181	0.213926
0.523793	0.0279694	-0.132919	0.13583
0.524023	0.0445557	0.124298	0.132043
0.524255	0.0373383	0.0124664	0.0393644
0.524485	-0.0218964	-0.0979157	0.100334
0.524716	0.0228272	0.117874	0.120064
0.524947	0.0254211	0.0843811	0.0881272
0.525178	0.0219879	-0.0581818	0.062198
0.525409	-0.0581207	-0.116699	0.130372
0.52564	0.177017	-0.0684052	0.189775
0.525871	0.0999603	0.139191	0.171365
0.526102	0.194855	0.0320129	0.197467
0.526333	0.0441437	-0.0866852	0.0972779
0.526564	0.1521	0.128265	0.198963
0.526795	0.0648346	-0.0653381	0.0920467
0.527026	-0.0769806	-0.0157471	0.0785747
0.527257	0.0124664	0.150848	0.151363
0.527488	0.0368805	-0.0440979	0.0574874
0.527719	0.183823	-0.000885009	0.183825
0.52795	-0.0678864	-0.101273	0.121921
0.528181	0.159332	0.141052	0.212797
0.528412	0.0573883	0.0634155	0.0855275
0.528643	0.144592	-0.0396271	0.149924
0.528874	0.211212	0.00738525	0.211341
0.529105	0.0759583	0.0549011	0.0937219
0.529336	-0.012207	-0.0299683	0.0323591
0.529567	0.0675049	-0.0156403	0.0692931
0.529798	0.0681915	-0.0671845	0.0957279
0.530029	0.0209961	0.00201416	0.0210925
0.53026	0.03302	0.0571442	0.0659983
0.530491	-0.073822	0.0697632	0.101571
0.530722	0.118088	0.0758362	0.140342
0.530953	0.0808258	-0.0140839	0.0820437
0.531184	0.0173187	0.0510712	0.0539278
0.531415	0.101181	0.0995026	0.14191
0.531646	0.0925903	-0.0331726	0.0983534
0.531877	0.0089569	0.00733948	0.0115799
0.532108	-0.0624237	0.0826721	0.103592
0.532339	0.0759735	0.0614929	0.0977413
0.53257	-0.0240784	0.0704041	0.0744077
0.532801	0.160049	0.0368805	0.164244
0.533032	0.109329	-0.0618286	0.125601
0.533263	0.175598	-0.0288544	0.177953
0.533494	-0.0536041	0.0347901	0.0639042
0.533725	0.0746765	-0.0460053	0.0877101
0.533956	0.108185	-0.171463	0.20274
0.534187	0.133118	-0.0776062	0.154088
0.534418	-0.0108032	-0.0207062	0.023355
0.534649	0.0781708	-0.087616	0.117419
0.53488	-0.0357513	-0.119186	0.124433
0.535111	0.0362549	0.0985413	0.104999
0.535342	0.118729	0.0224762	0.120837
0.535573	0.0180817	0.0989685	0.100607
0.535804	0.100571	-0.0206146	0.102662
0.536035	-0.0180817	0.110611	0.112079
0.536266	-0.0697327	-0.00592041	0.0699835
0.536497	0.00357056	-0.0504303	0.0505565
0.536728	0.109268	-0.103058	0.150201
0.536959	0.108963	-0.0845795	0.137937
0.53719	-0.0543823	0.0743408	0.0921086
0.537421	0.0548248	0.0690765	0.0881892
0.537652	0.0614929	0.185699	0.195616
0.537883	0.0741272	0.147064	0.16469
0.538114	0.00535584	0.021698	0.0223492
0.538345	-0.0227508	0.0157776	0.0276863
0.538576	-0.0310211	-0.0566406	0.0645792
0.538807	0.101975	-0.0699616	0.123667
0.539038	-0.0446167	-0.145355	0.152049
0.539269	0.0297241	0.00917053	0.0311066
0.5395	0.0565033	0.129425	0.141221
0.539731	-0.00939942	-0.0367279	0.0379116
0.539962	0.173798	-0.0846405	0.193312
0.540193	0.0268707	0.114777	0.11788
0.540424	0.0891113	0.0888214	0.125818
0.540655	0.132599	0.0564575	0.144118
0.540886	0.00108338	-0.123398	0.123403
0.541117	-0.0126496	0.027771	0.0305162
0.541348	0.247086	0.0151978	0.247553
0.541579	-0.057312	0.0820007	0.100044
0.54181	0.0526123	0.0224152	0.0571882
0.542041	0.12175	-0.0189362	0.123214
0.542272	0.0904999	0.061554	0.109449
0.542503	0.0829621	0.0389252	0.0916399
0.542734	0.0931702	-0.101486	0.137768
0.542965	0.0520172	0.0657959	0.0838743
0.543196	-0.102448	0.0650482	0.121354
0.543427	0.09375	0.0874786	0.128225
0.543658	0.0552216	-0.0186005	0.05827
0.543889	0.035965	0.0341034	0.0495633
0.54412	0.133896	0.0814362	0.156716
0.544351	0.105591	0.152542	0.185522
0.544582	0.0989838	-0.0214844	0.101289
0.544813	-0.0586853	0.144699	0.156147
0.545044	0.166901	0.0211792	0.168239
0.545275	0.0854645	0.106125	0.13626
0.545506	0.156677	0.0509644	0.164758
0.545737	-0.0150147	-0.000961293	0.0150454
0.545968	0.0647125	0.0602722	0.0884333
0.546199	-0.0634766	0.0497742	0.0806644
0.54643	0.0790405	0.0863953	0.117096
0.546661	0.041153	0.013092	0.0431853
0.546892	-0.0801239	0.011734	0.0809786
0.547123	-0.00950623	0.0359497	0.0371853
0.547354	0.135056	0.154617	0.205296
0.547585	0.0194244	-0.0448456	0.0488716
0.547816	0.102737	-0.00402832	0.102816
0.548047	0.0745545	0.00849915	0.0750373
0.548278	0.0378418	-0.0466614	0.0600773
0.548509	0.0669403	0.0273132	0.0722981
0.54874	0.15889	-0.0629883	0.17092
0.548971	0.117798	-0.0519104	0.128728
0.549202	0.0263061	0.0444336	0.0516368
0.549433	0.0786896	0.102737	0.12941
0.549664	-0.0356445	-0.0404358	0.0539035
0.549895	0.0211029	-0.0464325	0.051003
0.550126	0.113937	0.0518646	0.125187
0.550357	0.037674	0.0758362	0.0846785
0.550588	0.162094	-0.1241	0.204145
0.550819	0.128418	0.13356	0.185282
0.55105	0.044342	0.037262	0.0579195
0.551281	0.0879517	-0.00445556	0.0880645
0.551512	-0.0426788	0.146256	0.152355
0.551743	-0.1185	0.105911	0.158932
0.551974	-0.0314941	0.012558	0.0339055
0.552205	-0.0233307	0.0561981	0.0608486
0.552436	-0.0293427	0.091629	0.0962126
0.552667	-0.043396	-0.15744	0.163311
0.552898	0.126328	-0.000961303	0.126331
0.553129	0.0682984	0.0704041	0.0980887
0.55336	0.0101166	-0.0702362	0.0709611
0.553591	-0.0128479	-0.0586548	0.0600454
0.553822	-0.00202942	0.0903473	0.0903701
0.554053	0.181122	-0.00292969	0.181146
0.554284	-0.0151367	-0.0652771	0.0670091
0.554515	0.118347	0.205383	0.237041
0.554746	0.0377503	-0.176086	0.180088
0.554977	0.108551	0.067627	0.127893
0.555208	-0.079422	0.0037384	0.0795099
0.555439	0.10112	0.170364	0.198114
0.55567	0.0246429	-0.163223	0.165073
0.555901	0.0966187	-0.0458679	0.106953
0.556132	-0.162949	0.0056305	0.163046
0.556363	-0.106552	0.178482	0.207868
0.556594	0.078888	-0.0545197	0.0958942
0.556825	-0.0874939	0.143509	0.168077
0.557056	0.079422	0.0916748	0.121294
0.557287	0.168884	-0.0929566	0.192777
0.557518	0.152603	0.0588684	0.163564
0.557749	0.0682373	-0.0312805	0.0750653
0.55798	0.0806274	0.0914002	0.12188
0.558211	0.0911713	0.11084	0.143519
0.558442	0.0253906	-0.0662079	0.0709096
0.558673	0.0960694	-0.035614	0.102458
0.558904	0.0708008	-0.0516815	0.0876569
0.559135	0.116974	-0.0809784	0.142269
0.559366	0.000747688	0.0331421	0.0331505
0.559597	0.026825	0.020874	0.0339898
0.559828	0.14444	-0.138794	0.200316
0.560059	0.00430298	-0.0690613	0.0691952
0.56029	-0.0271149	-0.0175934	0.0323225
0.560521	0.0986176	0.0196228	0.100551
0.560752	0.126556	-0.00151062	0.126565
0.560983	0.0301361	0.084198	0.0894287
0.561214	0.0409241	0.00387574	0.0411072
0.561445	-0.0410156	0.0139008	0.0433072
0.561676	0.0618591	0.0839386	0.10427
0.561907	0.142975	0.281937	0.316117
0.562138	0.000518802	-0.0739136	0.0739154
0.562369	0.09021	0.0206299	0.0925388
0.5626	0.00868226	-0.0540924	0.0547848
0.562831	-0.0923615	0.0105591	0.0929631
0.563062	0.0599213	0.138001	0.150448
0.563293	0.0395508	-0.0797424	0.0890119
0.563524	0.081604	0.0913086	0.12246
0.563755	0.139267	-0.0686951	0.155288
0.563986	-0.00105285	-0.0777741	0.0777812
0.564217	-0.0360565	-0.0747986	0.0830356
0.564448	0.0229035	0.00697327	0.0239415
0.564679	0.0756836	-0.0353394	0.0835277
0.56491	0.0492554	0.0603485	0.0778976
0.565141	0.0337067	0.0959168	0.101667
0.565372	0.0702362	-0.032074	0.0772131
0.565603	0.148102	0.052536	0.157144
0.565834	-0.0574188	-0.0168305	0.0598347
0.566065	-0.0269623	-0.00199889	0.0270363
0.566296	0.0631256	-0.059433	0.0867014
0.566527	-0.189362	-0.0940094	0.211413
0.566758	-0.00982666	0.00817871	0.0127849
0.566989	0.114594	0.0172882	0.11589
0.56722	-0.0614777	-0.0713043	0.0941478
0.567451	-0.0262756	-0.0149841	0.0302479
0.567682	0.0934296	0.0898438	0.129619
0.567913	-0.0161743	0.0618286	0.0639092
0.568144	0.0126801	0.0639496	0.0651946
0.568375	0.00393677	0.0139313	0.0144768
0.568606	-0.0303803	0.172577	0.175231
0.568837	-0.0955505	-0.107071	0.143506
0.569068	0.0288391	0.0179291	0.033958
0.569299	0.0572968	0.0231018	0.0617787
0.56953	0.0499268	0.183228	0.189908
0.569761	0.105759	-0.163849	0.195016
0.569992	0.036377	0.0638733	0.0735057
0.570223	0.16655	-0.147827	0.222692
0.570454	-0.0546265	0.0342713	0.064487
0.570685	0.0712433	-0.0346375	0.0792172
0.570916	0.0395355	0.0755768	0.0852931
0.571147	0.106018	0.0495606	0.11703
0.571378	0.175018	0.00169372	0.175027
0.571609	-0.00917053	0.0927582	0.0932104
0.57184	0.0551758	0.075882	0.0938213
0.572071	0.000259403	0.0676727	0.0676732
0.572302	0.0330353	0.08284	0.089184
0.572533	-0.133026	-0.0437622	0.14004
0.572764	0.0626068	-0.0371857	0.0728175
0.572995	0.101105	0.0134888	0.102001
0.573226	0.0916596	0.0384979	0.0994161
0.573457	-0.0865936	-0.0375061	0.0943672
0.573688	0.114502	0.00328064	0.114549
0.573919	0.0370636	-0.0128174	0.0392173
0.57415	0.00767517	0.0400085	0.0407381
0.574381	0.0147705	-0.0679321	0.0695194
0.574612	-0.0292206	0.0929413	0.0974265
0.574843	-0.0995331	-0.133621	0.166618
0.575074	0.0027771	-0.0725708	0.0726239
0.575305	0.133362	0.024353	0.135567
0.575536	-0.0712586	0.108521	0.129825
0.575767	0.0796204	0.0290833	0.0847658
0.575998	0.057724	0.00505067	0.0579445
0.576229	-0.195984	0.0558624	0.20379
0.57646	-0.0809174	0.0667114	0.104872
0.576691	0.0422363	0.165665	0.170964
0.576922	-0.0279541	-0.00730896	0.0288938
0.577153	0.166504	-0.0182343	0.167499
0.577384	-0.0259705	0.208954	0.210562
0.577615	0.0196075	-0.0983429	0.100279
0.577846	0.0525208	-0.0440521	0.0685494
0.578077	0.17395	-0.092804	0.197158
0.578308	-0.0427857	0.0877838	0.0976556
0.578539	0.069046	-0.0109558	0.0699098
0.57877	-0.0662384	-0.00344848	0.0663281
0.579001	0.0131531	-0.058075	0.0595458
0.579232	0.0583344	-0.0572052	0.0817027
0.579463	0.0366974	0.045105	0.0581477
0.579694	-0.0618744	-0.0793457	0.100619
0.579925	0.150208	-0.0189056	0.151393
0.580156	0.15184	0.0890961	0.17605
0.580387	0.177734	-0.000976576	0.177737
0.580618	0.0445862	0.00679016	0.0451003
0.580849	0.11261	-0.159134	0.194948
0.58108	-0.0859222	-0.0627747	0.106411
0.581311	-0.0151215	0.0334625	0.0367206
0.581542	-0.052948	-0.0861511	0.101121
0.581773	0.0856781	0.0651093	0.10761
0.582004	0.035141	-0.0749054	0.0827388
0.582235	0.0581818	-0.0344849	0.0676338
0.582466	0.0634766	0.0137939	0.0649581
0.582697	-0.0812073	0.00724793	0.0815301
0.582928	-0.0872498	-0.0536194	0.102409
0.583159	-0.0821533	-0.02211	0.0850766
0.58339	0.141922	0.119858	0.185763
0.583621	0.0549774	-0.0523377	0.0759062
0.583852	0.0684815	-0.112564	0.131759
0.584083	0.114273	0.0970764	0.149941
0.584314	-0.0723877	0.0248718	0.0765414
0.584545	-0.0583038	0.10347	0.118766
0.584776	0.135696	0.21907	0.257692
0.585007	-0.0579987	-0.0656891	0.0876294
0.585238	-0.00309754	0.0531616	0.0532518
0.585469	-0.0777893	0.0608673	0.0987725
0.5857	-0.0839996	-0.0290527	0.088882
0.585931	0.0969086	0.0970001	0.137114
0.586162	-0.0365753	0.119202	0.124687
0.586393	0.0893707	-0.0537109	0.104269
0.586624	0.0065155	0.0160523	0.0173242
0.586855	0.154129	-0.0622711	0.166233
0.587086	0.0700226	-0.113174	0.133085
0.587317	0.188705	0.144669	0.237779
0.587548	0.13002	0.0111847	0.1305
0.587779	0.0144196	0.0221863	0.0264604
0.58801	-0.119141	-0.0508728	0.129547
0.588241	0.0269928	0.0298462	0.0402419
0.588472	0.0830841	-0.0793305	0.114875
0.588703	0.0595703	0.023056	0.0638765
0.588934	-0.127686	0.00567627	0.127812
0.589165	0.00686646	-0.0299377	0.0307151
0.589396	0.082428	0.045044	0.0939326
0.589627	0.00233459	-0.127243	0.127264
0.589858	0.16716	-0.0263214	0.16922
0.590089	0.0690308	-0.062439	0.0930799
0.59032	0.0400085	0.0508118	0.0646724
0.590551	0.0925141	-0.174881	0.197844
0.590782	0.0149231	0.082016	0.0833626
0.591013	0.143921	0.029007	0.146815
0.591244	0.0465851	0.0352326	0.0584081
0.591475	0.0579834	-0.0196991	0.0612383
0.591706	0.186859	0.033432	0.189826
0.591937	0.0603943	-0.0592804	0.0846265
0.592168	-0.102432	-0.0774536	0.128419
0.592399	0.010849	0.0582123	0.0592146
0.59263	0.0128021	0.120117	0.120797
0.592861	0.157852	0.0145722	0.158523
0.593092	0.103012	0.0374909	0.109622
0.593323	-0.0471497	0.040802	0.062353
0.593554	0.215225	-0.0990295	0.236915
0.593785	-0.0942841	0.120773	0.153218
0.594016	0.203217	0.0743256	0.216382
0.594247	0.0874481	-0.00523376	0.0876046
0.594478	0.0596619	0.14595	0.157674
0.594709	0.00840759	0.0182495	0.0200931
0.59494	-0.0188751	-0.0383911	0.0427802
0.595171	-0.00955201	0.0557098	0.0565228
0.595402	-0.0792999	-0.026413	0.083583
0.595633	-0.0905915	-0.201767	0.221171
0.595864	0.0417328	-0.00224304	0.041793
0.596095	0.0162659	-0.0435333	0.0464729
0.596326	0.0113678	-0.00289917	0.0117317
0.596557	0.250732	-0.046875	0.255077
0.596788	-0.0775909	-0.061142	0.0987861
0.597019	0.0985413	-0.04039	0.106498
0.59725	0.0647736	-0.0371246	0.0746583
0.597481	0.0375824	0.109558	0.115825
0.597712	0.0170746	-0.128403	0.129533
0.597943	0.0611725	-0.0543976	0.0818607
0.598174	-0.035202	0.133194	0.137767
0.598405	0.101227	-0.109604	0.149197
0.598636	0.0111542	-0.00411988	0.0118907
0.598867	0.199402	0.141281	0.24438
0.599098	0.016037	0.0395813	0.0427067
0.599329	-0.083252	0.000823981	0.0832561
0.59956	0.10437	-0.0891876	0.137286
0.599791	-0.0955811	-0.0678406	0.11721
0.600022	0.0592041	0.0558167	0.0813672
0.600253	-0.0640411	-0.000183112	0.0640414
0.600484	0.0387573	0.0759735	0.0852884
0.600715	-0.0709381	0.127594	0.145988
0.600946	0.0156708	-0.162323	0.163078
0.601177	0.108643	-0.0328064	0.113488
0.601408	-0.00488281	-0.0702973	0.0704666
0.601639	0.159836	0.0808258	0.17911
0.60187	-0.0456238	0.0294952	0.0543277
0.602101	-0.039093	-0.165039	0.169606
0.602332	-0.00430299	0.0256653	0.0260235
0.602563	0.0357513	0.172623	0.176286
0.602794	0.0564575	-0.0218658	0.0605439
0.603025	-0.00682068	0.113876	0.11408
0.603256	0.0475617	-0.155762	0.162861
0.603487	-0.000900279	0.0600281	0.0600348
0.603718	-0.0552063	0.00636292	0.0555718
0.603949	0.061676	0.00186157	0.0617041
0.60418	0.177002	-0.140472	0.225969
0.604411	-0.0688324	-0.062973	0.0932926
0.604642	0.0346527	-0.0466766	0.0581336
0.604873	0.0422058	-0.00257873	0.0422845
0.605104	0.117996	0.0222626	0.120078
0.605335	0.0375977	-0.0391388	0.0542718
0.605566	0.0911408	-0.0647888	0.111822
0.605797	0.0303803	-0.152527	0.155523
0.606028	0.0585938	0.0865021	0.104479
0.606259	0.0766297	-0.0122223	0.0775982
0.60649	0.193115	0.0318909	0.195731
0.606721	0.0659485	0.0747223	0.0996626
0.606952	0.162079	0.0182037	0.163098
0.607183	-0.0308075	-0.0245361	0.0393843
0.607414	0.104553	-0.0304413	0.108895
0.607645	0.1539	0.0903015	0.178437
0.607876	-0.0293579	0.103989	0.108053
0.608107	0.00143433	-0.0549774	0.0549961
0.608338	-0.00341798	-0.104416	0.104472
0.608569	0.0033722	0.112534	0.112584
0.6088	0.0085144	0.0252991	0.0266934
0.609031	0.0162048	0.0102844	0.0191929
0.609262	0.218124	-0.11528	0.246714
0.609493	-0.0228424	0.0348358	0.0416571
0.609724	-0.00422668	-0.0280762	0.0283925
0.609955	0.00535584	0.0899201	0.0900794
0.610186	0.0742645	-0.062973	0.0973695
0.610417	-0.0179901	-0.105011	0.106541
0.610648	0.0444031	0.0265503	0.0517354
0.610879	-0.0671082	0.023941	0.0712508
0.61111	0.0822754	0.0494385	0.0959865
0.611341	-0.014328	0.0608826	0.0625458
0.611572	-0.012146	0.146256	0.146759
0.611803	-0.00328065	-0.274887	0.274907
0.612034	0.0440674	-0.0790405	0.090495
0.612265	0.018692	-0.0505829	0.0539261
0.612496	-0.0309296	-0.0251312	0.0398524
0.612727	0.0820465	-0.101501	0.130515
0.612958	-0.100922	-0.0854797	0.132257
0.613189	-0.122498	-0.0142822	0.123327
0.61342	0.14801	-0.0740814	0.165515
